targets,preds
13459.626666666669,13453.820111996434
13451.606666666668,13451.239504006304
13451.546666666669,13453.355972617865
13445.746666666664,13448.033769841988
13453.776666666668,13443.448100339008
13463.066666666666,13462.10403401693
13440.103333333333,13459.47531828483
13455.564999999997,13462.442784306211
13459.305,13452.566827063558
13445.241666666669,13458.145459157628
13431.61,13506.016000699996
13434.448333333336,13423.995764728188
13434.951666666668,13437.280680904982
13428.401666666668,13435.504229911567
13424.441666666668,13422.926715592048
13416.615,13484.653648729325
13421.475,13419.885793434582
13420.593704021669,13418.79501798153
13401.37,13418.044553927184
13392.758333333331,13393.13944358031
13382.965000000002,13388.973626277744
13369.115,13380.699904730916
13332.795,13368.755858350389
13330.688723405,13338.025638076664
13314.206666666669,13362.910197215773
13370.738,13330.146163580717
13344.65,13358.361356074513
13325.588333333331,13342.092949165106
13316.223333333332,13339.484623998285
13301.885,13319.215797650022
13307.106666666668,13307.604574115514
13336.178333333331,13307.849083712697
13317.538333333336,13321.803651273547
13305.906666666668,13331.516513750552
13287.528333333335,13307.645878110528
13304.641666666665,13291.639148867132
13316.973333333332,13300.963549405831
13308.78,13311.149140630267
13349.995,13309.746827041308
13346.546666666669,13335.783212229413
13331.738333333333,13347.559824661412
13325.893333333332,13337.745861512818
13364.943333333336,13331.930648803711
13371.766666666668,13356.636093389392
13358.168333333337,13364.051204538348
13365.848333333332,13361.8390513587
13397.126666666669,13357.51859040578
13377.831666666663,13395.028208554986
13388.316666666668,13371.332291092476
13393.82,13388.494337092245
13405.831666666663,13395.736079075732
13374.093333333332,13408.478583021166
13359.775,13376.234512715237
13342.62,13363.57609101832
13330.783333333333,13344.714482839106
13356.993333333336,13332.196827276246
13352.776666666668,13342.633489614327
13332.023333333333,13356.35168633908
13364.393999999998,13343.622055478098
13326.401666666668,13348.343476307391
13317.222375121668,13375.00836307049
13299.39,13317.814124240678
13327.663333333332,13296.616090340018
13345.173333333334,13325.101897040604
13358.705,13348.02611013651
13346.280207346668,13360.2938311081
13337.723333333332,13350.444985066651
13321.133333333331,13343.846659424304
13314.456666666669,13314.606383438111
13316.006666666664,13319.346017743646
13321.113333333336,13308.465305521691
13322.97666666667,13301.397843319375
13335.473333333332,13326.205414406457
13341.856666666668,13329.514498716595
13343.35,13341.717649940647
13329.581666666669,13349.899017608168
13321.82,13335.269509460133
13315.898333333334,13332.331266968646
13332.196666666665,13309.777616359594
13354.428333333331,13322.79958086908
13375.508333333331,13344.645481092137
13390.023333333333,13381.895656030178
13373.096716205,13398.151539579036
13400.435,13386.588022958833
13441.265,13383.179346099692
13436.111666666666,13431.203688997028
13445.746666666664,13446.585217833916
13435.608333333332,13448.071817981496
13447.911666666669,13441.488030379414
13464.937222846664,13455.330197011232
13469.94,13460.199773222008
13444.638333333334,13462.988609178858
13446.266666666668,13439.4010389328
13441.61,13442.54924366097
13462.511666666664,13462.547161047993
13451.393333333332,13451.718842908145
13433.831666666663,13453.187272665104
13418.58,13437.80565399329
13412.991666666669,13459.056547708511
13403.22,13416.62480858137
13415.833333333336,13401.198001102604
13388.636666666664,13408.452084708211
13385.425,13393.543557139636
13373.753333333332,13390.508785618347
13394.994999999995,13382.775499373674
13387.533333333333,13395.731832683088
13389.83,13387.564919182258
13420.19,13392.142758089303
13424.586666666668,13419.30338245789
13400.181666666664,13434.945535286064
13386.898333333333,13419.113365395864
13383.0,13377.900858179926
13396.995,13391.727756885291
13416.263333333334,13386.681921625139
13426.94,13404.43241761545
